COLLECTION_TIME,MESSAGE_ID,MESSAGE_TYPE,SYMBOL,PRICE,SIZE,TRADE_ID,TRADE_FLAGS
2021-11-15 16:49:15.193693952,37611877,T,SPY,466.840000,100,1009167001,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:49:15.210791936,37611958,T,SPY,466.840000,100,1009168641,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:49:15.213634048,37611980,T,SPY,466.840000,100,1009169086,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:49:15.221446912,37612014,T,SPY,466.840000,66,1009169927,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 16:49:16.385588992,37616092,T,SPY,466.840000,200,1009268802,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:49:16.385605120,37616093,T,SPY,466.830000,100,1009268813,INTERMARKET_SWEEP|REGULAR_HOURS|TRADE_THROUGH_EXEMPT
2021-11-15 16:49:17.396256000,37619601,T,SPY,466.830000,100,1009352326,REGULAR_HOURS
2021-11-15 16:49:17.472455936,37620434,T,SPY,466.800000,33,1009373510,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 16:49:18.129894912,37624136,T,SPY,466.780000,200,1009469041,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:49:18.129894912,37624138,T,SPY,466.780000,200,1009469055,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:49:19.226577920,37630453,T,SPY,466.760000,40,1009613224,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 16:49:20.262200064,37636476,T,SPY,466.730000,99,1009753799,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 16:49:23.340262912,37654402,T,SPY,466.690000,158,1010185949,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:49:23.675870976,37656387,T,SPY,466.705000,157,1010239104,REGULAR_HOURS
2021-11-15 16:49:25.110390016,37661908,T,SPY,466.715000,100,1010360754,REGULAR_HOURS
2021-11-15 16:49:25.114995968,37662004,T,SPY,466.725000,237,1010363608,REGULAR_HOURS
2021-11-15 16:49:31.577495040,37687130,T,SPY,466.710000,100,1010947898,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:49:45.688502016,37745427,T,SPY,466.680000,200,1012335950,INTERMARKET_SWEEP|REGULAR_HOURS|TRADE_THROUGH_EXEMPT
2021-11-15 16:49:45.688525056,37745432,T,SPY,466.680000,100,1012336029,INTERMARKET_SWEEP|REGULAR_HOURS|TRADE_THROUGH_EXEMPT
2021-11-15 16:49:45.688542976,37745434,T,SPY,466.680000,100,1012336104,INTERMARKET_SWEEP|REGULAR_HOURS|TRADE_THROUGH_EXEMPT
2021-11-15 16:49:46.15842048,37747436,T,SPY,466.700000,1,1012388794,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 16:49:55.325488128,37781582,T,SPY,466.675000,100,1013199048,REGULAR_HOURS
2021-11-15 16:50:06.445101056,37831267,T,SPY,466.650000,1,1014394137,REGULAR_HOURS|ODD_LOT
2021-11-15 16:50:12.253959936,37858714,T,SPY,466.620000,100,1015039572,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:50:13.596705024,37867651,T,SPY,466.615000,1,1015239995,REGULAR_HOURS|ODD_LOT
2021-11-15 16:50:13.832120064,37869295,T,SPY,466.590000,200,1015278386,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:50:13.865178112,37870822,T,SPY,466.580000,100,1015313512,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:50:19.309625088,37906444,T,SPY,466.595000,64,1016169529,REGULAR_HOURS|ODD_LOT
2021-11-15 16:50:19.310259968,37906451,T,SPY,466.595000,100,1016169649,REGULAR_HOURS
2021-11-15 16:50:19.311098112,37906455,T,SPY,466.595000,36,1016169751,REGULAR_HOURS|ODD_LOT
2021-11-15 16:50:24.426987008,37930274,T,SPY,466.570000,1,1016757271,REGULAR_HOURS|ODD_LOT
2021-11-15 16:50:29.254518016,37950518,T,SPY,466.540000,100,1017230833,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:50:30.129469952,37954413,T,SPY,466.555000,100,1017320874,REGULAR_HOURS
2021-11-15 16:50:30.132749056,37954529,T,SPY,466.565000,81,1017323439,REGULAR_HOURS|ODD_LOT
2021-11-15 16:50:32.499108096,37964884,T,SPY,466.590000,200,1017556575,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:50:32.499188992,37964885,T,SPY,466.590000,100,1017556581,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:50:32.499190016,37964886,T,SPY,466.590000,300,1017556587,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:50:34.989753088,37975223,T,SPY,466.620000,2,1017809236,REGULAR_HOURS|ODD_LOT
2021-11-15 16:50:35.166458112,37976592,T,SPY,466.610000,1,1017839748,REGULAR_HOURS|ODD_LOT
2021-11-15 16:50:35.658183936,37978262,T,SPY,466.630000,11,1017879298,REGULAR_HOURS|ODD_LOT
2021-11-15 16:50:38.301363968,37986496,T,SPY,466.630000,23,1018076351,REGULAR_HOURS|ODD_LOT
2021-11-15 16:50:46.699493120,38017393,T,SPY,466.630000,200,1018819292,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:50:51.359621120,38034665,T,SPY,466.620000,100,1019229302,REGULAR_HOURS
2021-11-15 16:50:52.64945920,38036504,T,SPY,466.610000,96,1019271630,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 16:50:57.731015936,38056242,T,SPY,466.640000,100,1019737720,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:50:57.801817088,38056505,T,SPY,466.630000,100,1019744788,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:50:59.795988992,38062698,T,SPY,466.610000,200,1019897861,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:50:59.796052992,38062699,T,SPY,466.610000,100,1019897866,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:51:14.80750080,38133687,T,SPY,466.470000,300,1021598205,REGULAR_HOURS
2021-11-15 16:51:15.746693888,38150294,T,SPY,466.400000,48,1022010062,REGULAR_HOURS|ODD_LOT
2021-11-15 16:51:25.343866112,38187650,T,SPY,466.385000,2,1022909783,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 16:51:25.344377088,38187744,T,SPY,466.370000,100,1022912454,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:51:25.909265920,38191774,T,SPY,466.370000,100,1023016347,REGULAR_HOURS
2021-11-15 16:51:27.285771008,38198092,T,SPY,466.400000,2,1023175659,REGULAR_HOURS|ODD_LOT
2021-11-15 16:51:29.765233920,38206546,T,SPY,466.390000,100,1023378703,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:51:35.778561024,38231808,T,SPY,466.470000,111,1023999175,REGULAR_HOURS
2021-11-15 16:51:45.373538048,38280227,T,SPY,466.325000,10,1025128281,REGULAR_HOURS|ODD_LOT
2021-11-15 16:51:48.815742976,38294872,T,SPY,466.320000,100,1025493832,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:51:48.818571008,38295129,T,SPY,466.325000,32,1025500254,REGULAR_HOURS|ODD_LOT
2021-11-15 16:51:50.49220096,38300766,T,SPY,466.330000,1,1025634361,REGULAR_HOURS|ODD_LOT
2021-11-15 16:51:55.793466880,38328384,T,SPY,466.440000,76,1026274676,REGULAR_HOURS|ODD_LOT
2021-11-15 16:51:56.383854080,38332139,T,SPY,466.430000,1,1026366769,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 16:52:03.834973952,38368648,T,SPY,466.480000,25,1027226570,REGULAR_HOURS|ODD_LOT
2021-11-15 16:52:04.611581952,38371905,T,SPY,466.480000,300,1027302681,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:52:07.509741056,38386916,T,SPY,466.480000,100,1027653087,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:52:07.638715904,38387920,T,SPY,466.500000,100,1027675164,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:52:12.860241920,38418110,T,SPY,466.400000,300,1028388101,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:52:14.658652928,38424312,T,SPY,466.420000,300,1028541246,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:52:37.534123008,38515508,T,SPY,466.480000,1,1030740735,REGULAR_HOURS|ODD_LOT
2021-11-15 16:52:41.453272064,38529058,T,SPY,466.485000,1,1031059910,REGULAR_HOURS|ODD_LOT
2021-11-15 16:52:41.658874112,38529794,T,SPY,466.480000,60,1031075728,REGULAR_HOURS|ODD_LOT
2021-11-15 16:52:46.662906880,38547180,T,SPY,466.515000,1,1031493651,REGULAR_HOURS|ODD_LOT
2021-11-15 16:52:50.449401088,38560740,T,SPY,466.515000,100,1031784544,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:52:50.595632896,38561205,T,SPY,466.510000,100,1031794118,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:52:50.595796992,38561206,T,SPY,466.510000,100,1031794124,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:52:54.416864000,38576861,T,SPY,466.520000,100,1032157765,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:52:54.416892928,38576864,T,SPY,466.520000,100,1032157800,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:52:54.677516032,38579804,T,SPY,466.535000,2,1032224053,REGULAR_HOURS|ODD_LOT
2021-11-15 16:52:56.888539904,38588556,T,SPY,466.530000,1,1032419951,REGULAR_HOURS|ODD_LOT
2021-11-15 16:52:59.389957888,38598408,T,SPY,466.535000,3,1032647153,REGULAR_HOURS|ODD_LOT
2021-11-15 16:53:02.165315072,38617949,T,SPY,466.460000,1,1033116731,REGULAR_HOURS|ODD_LOT
2021-11-15 16:53:02.449659904,38620218,T,SPY,466.460000,7,1033164644,REGULAR_HOURS|ODD_LOT
2021-11-15 16:53:02.528762880,38620678,T,SPY,466.460000,200,1033175669,REGULAR_HOURS
2021-11-15 16:53:02.536628992,38620735,T,SPY,466.460000,100,1033177034,REGULAR_HOURS
2021-11-15 16:53:05.689367040,38639364,T,SPY,466.450000,1,1033610789,REGULAR_HOURS|ODD_LOT
2021-11-15 16:53:14.742178048,38683208,T,SPY,466.530000,100,1034615752,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:53:22.823781888,38714273,T,SPY,466.590000,3,1035310207,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 16:53:27.591868928,38731425,T,SPY,466.590000,100,1035693141,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:53:28.42793984,38733169,T,SPY,466.600000,300,1035729498,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:53:28.550725888,38734575,T,SPY,466.590000,100,1035758599,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:53:28.550799104,38734576,T,SPY,466.590000,100,1035758604,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:53:28.550799872,38734577,T,SPY,466.590000,24,1035758609,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 16:53:29.638418944,38738398,T,SPY,466.590000,100,1035835762,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:53:29.638426112,38738399,T,SPY,466.590000,300,1035835767,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:53:54.606478080,38835568,T,SPY,466.535000,50,1038124664,REGULAR_HOURS|ODD_LOT
2021-11-15 16:53:55.123569920,38837347,T,SPY,466.545000,60,1038166620,REGULAR_HOURS|ODD_LOT
2021-11-15 16:53:55.222162944,38837701,T,SPY,466.545000,100,1038174645,REGULAR_HOURS
2021-11-15 16:53:55.222174976,38837703,T,SPY,466.545000,100,1038174658,REGULAR_HOURS
2021-11-15 16:53:55.222281984,38837705,T,SPY,466.545000,100,1038174669,REGULAR_HOURS
2021-11-15 16:53:55.422462976,38838326,T,SPY,466.545000,100,1038186313,REGULAR_HOURS
2021-11-15 16:53:55.422487040,38838327,T,SPY,466.545000,100,1038186321,REGULAR_HOURS
2021-11-15 16:53:55.422508032,38838328,T,SPY,466.545000,100,1038186327,REGULAR_HOURS
2021-11-15 16:53:55.570417920,38838756,T,SPY,466.545000,100,1038196979,REGULAR_HOURS
2021-11-15 16:53:56.60270080,38840689,T,SPY,466.545000,40,1038239232,REGULAR_HOURS|ODD_LOT
2021-11-15 16:54:00.62836992,38859295,T,SPY,466.510000,40,1038656519,REGULAR_HOURS|ODD_LOT
2021-11-15 16:54:00.81731072,38859566,T,SPY,466.510000,100,1038665350,REGULAR_HOURS
2021-11-15 16:54:00.109814016,38859752,T,SPY,466.520000,40,1038670072,REGULAR_HOURS|ODD_LOT
2021-11-15 16:54:00.212876032,38860442,T,SPY,466.530000,40,1038687709,REGULAR_HOURS|ODD_LOT
2021-11-15 16:54:02.664719872,38874347,T,SPY,466.590000,1,1039009749,REGULAR_HOURS|ODD_LOT
2021-11-15 16:54:03.2003968,38875908,T,SPY,466.590000,1,1039044651,REGULAR_HOURS|ODD_LOT
2021-11-15 16:54:03.195406080,38876676,T,SPY,466.600000,100,1039061238,REGULAR_HOURS
2021-11-15 16:54:03.206016000,38876757,T,SPY,466.595000,100,1039063300,REGULAR_HOURS
2021-11-15 16:54:03.544875008,38878263,T,SPY,466.610000,4,1039098867,REGULAR_HOURS|ODD_LOT
2021-11-15 16:54:05.581168128,38889005,T,SPY,466.610000,100,1039336065,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:54:07.647822080,38896520,T,SPY,466.575000,100,1039506917,REGULAR_HOURS
2021-11-15 16:54:08.470593024,38900927,T,SPY,466.570000,5,1039612406,REGULAR_HOURS|ODD_LOT
2021-11-15 16:54:09.155535872,38903260,T,SPY,466.555000,28,1039667988,REGULAR_HOURS|ODD_LOT
2021-11-15 16:54:10.132132096,38906786,T,SPY,466.585000,5,1039759573,REGULAR_HOURS|ODD_LOT
2021-11-15 16:54:10.136510976,38906796,T,SPY,466.585000,100,1039760110,REGULAR_HOURS
2021-11-15 16:54:11.150107904,38909808,T,SPY,466.585000,5,1039825891,REGULAR_HOURS|ODD_LOT
2021-11-15 16:54:11.381842944,38911315,T,SPY,466.595000,1,1039863380,REGULAR_HOURS|ODD_LOT
2021-11-15 16:54:12.141284096,38913590,T,SPY,466.600000,1,1039916504,REGULAR_HOURS|ODD_LOT
2021-11-15 16:54:12.699410944,38916156,T,SPY,466.595000,100,1039973089,REGULAR_HOURS
2021-11-15 16:54:16.239180032,38926508,T,SPY,466.590000,200,1040218575,REGULAR_HOURS
2021-11-15 16:54:19.77836032,38936061,T,SPY,466.595000,20,1040440025,REGULAR_HOURS|ODD_LOT
2021-11-15 16:54:19.230327040,38936437,T,SPY,466.605000,500,1040448716,REGULAR_HOURS
2021-11-15 16:54:20.401745920,38940672,T,SPY,466.610000,1,1040550075,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 16:54:20.776953088,38942192,T,SPY,466.610000,100,1040583826,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:54:21.652413952,38944878,T,SPY,466.605000,100,1040646399,REGULAR_HOURS
2021-11-15 16:54:21.653398016,38944884,T,SPY,466.605000,101,1040646469,REGULAR_HOURS
2021-11-15 16:54:21.867198976,38945931,T,SPY,466.595000,100,1040668564,REGULAR_HOURS
2021-11-15 16:54:22.228151040,38947577,T,SPY,466.595000,28,1040707571,REGULAR_HOURS|ODD_LOT
2021-11-15 16:54:22.793477120,38949251,T,SPY,466.595000,15,1040746326,REGULAR_HOURS|ODD_LOT
2021-11-15 16:54:24.230036992,38954083,T,SPY,466.630000,100,1040856310,REGULAR_HOURS
2021-11-15 16:54:24.230115072,38954086,T,SPY,466.630000,1904,1040856390,REGULAR_HOURS
2021-11-15 16:54:24.274104064,38956172,T,SPY,466.645000,500,1040907085,REGULAR_HOURS
2021-11-15 16:54:25.493373952,38961450,T,SPY,466.635000,10,1041029798,REGULAR_HOURS|ODD_LOT
2021-11-15 16:54:25.512871936,38961544,T,SPY,466.635000,75,1041031728,REGULAR_HOURS|ODD_LOT
2021-11-15 16:54:25.674891008,38962284,T,SPY,466.635000,100,1041047204,REGULAR_HOURS
2021-11-15 16:54:25.674930944,38962285,T,SPY,466.635000,100,1041047215,REGULAR_HOURS
2021-11-15 16:54:25.749524992,38962612,T,SPY,466.635000,6,1041058653,REGULAR_HOURS|ODD_LOT
2021-11-15 16:54:25.776846080,38962732,T,SPY,466.635000,100,1041061211,REGULAR_HOURS
2021-11-15 16:54:25.776888064,38962733,T,SPY,466.635000,100,1041061223,REGULAR_HOURS
2021-11-15 16:54:25.912278016,38963151,T,SPY,466.635000,100,1041070077,REGULAR_HOURS
2021-11-15 16:54:25.912336896,38963154,T,SPY,466.635000,100,1041070103,REGULAR_HOURS
2021-11-15 16:54:26.13690112,38963526,T,SPY,466.635000,100,1041078472,REGULAR_HOURS
2021-11-15 16:54:26.118144000,38963965,T,SPY,466.635000,100,1041089052,REGULAR_HOURS
2021-11-15 16:54:26.208893952,38964419,T,SPY,466.635000,26,1041100846,REGULAR_HOURS|ODD_LOT
2021-11-15 16:54:30.184890880,38978831,T,SPY,466.665000,100,1041423161,REGULAR_HOURS
2021-11-15 16:54:30.184929024,38978833,T,SPY,466.665000,100,1041423173,REGULAR_HOURS
2021-11-15 16:54:30.288846080,38979171,T,SPY,466.665000,100,1041432224,REGULAR_HOURS
2021-11-15 16:54:30.378833920,38979922,T,SPY,466.675000,500,1041446100,REGULAR_HOURS
2021-11-15 16:54:32.819546880,38990560,T,SPY,466.690000,102,1041711024,REGULAR_HOURS
2021-11-15 16:54:32.999758080,38991176,T,SPY,466.690000,21,1041724846,REGULAR_HOURS|ODD_LOT
2021-11-15 16:54:33.694309120,38993011,T,SPY,466.695000,100,1041769743,REGULAR_HOURS
2021-11-15 16:54:33.694946048,38993012,T,SPY,466.695000,359,1041769809,REGULAR_HOURS
2021-11-15 16:54:33.764525056,38993137,T,SPY,466.690000,1,1041773208,REGULAR_HOURS|ODD_LOT
2021-11-15 16:54:34.12379904,38993890,T,SPY,466.685000,400,1041790019,REGULAR_HOURS
2021-11-15 16:54:34.282804992,38995004,T,SPY,466.695000,200,1041815589,REGULAR_HOURS
2021-11-15 16:54:34.595814912,38995945,T,SPY,466.685000,100,1041835912,REGULAR_HOURS
2021-11-15 16:54:34.645745920,38996307,T,SPY,466.690000,2,1041844348,REGULAR_HOURS|ODD_LOT
2021-11-15 16:54:35.148803072,38998036,T,SPY,466.695000,100,1041886389,REGULAR_HOURS
2021-11-15 16:54:35.149700096,38998047,T,SPY,466.695000,100,1041886668,REGULAR_HOURS
2021-11-15 16:54:35.156627968,38998110,T,SPY,466.695000,100,1041888131,REGULAR_HOURS
2021-11-15 16:54:35.200081920,38998390,T,SPY,466.680000,100,1041896273,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:54:36.683344896,39004016,T,SPY,466.695000,100,1042035369,REGULAR_HOURS
2021-11-15 16:54:36.788164096,39004484,T,SPY,466.705000,100,1042048290,REGULAR_HOURS
2021-11-15 16:54:36.936905984,39004879,T,SPY,466.705000,200,1042060488,REGULAR_HOURS
2021-11-15 16:54:36.937502976,39004881,T,SPY,466.705000,400,1042060517,REGULAR_HOURS
2021-11-15 16:54:36.938083072,39004883,T,SPY,466.705000,800,1042060539,REGULAR_HOURS
2021-11-15 16:54:36.938649088,39004884,T,SPY,466.705000,100,1042060560,REGULAR_HOURS
2021-11-15 16:54:37.225000960,39006103,T,SPY,466.700000,1,1042091903,REGULAR_HOURS|ODD_LOT
2021-11-15 16:54:37.628215040,39007537,T,SPY,466.705000,100,1042126564,REGULAR_HOURS
2021-11-15 16:54:37.754533120,39007944,T,SPY,466.705000,12,1042135432,REGULAR_HOURS|ODD_LOT
2021-11-15 16:54:39.599438080,39013648,T,SPY,466.715000,100,1042261025,REGULAR_HOURS
2021-11-15 16:54:41.784736000,39021454,T,SPY,466.730000,100,1042452449,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:55:00.940395008,39108370,T,SPY,466.650000,4,1044516872,REGULAR_HOURS|ODD_LOT
2021-11-15 16:55:03.456720896,39121730,T,SPY,466.630000,7,1044858814,REGULAR_HOURS|ODD_LOT
2021-11-15 16:55:16.861369088,39183023,T,SPY,466.750000,1,1046346762,REGULAR_HOURS|ODD_LOT
2021-11-15 16:55:18.233754112,39188211,T,SPY,466.780000,100,1046478892,INTERMARKET_SWEEP|REGULAR_HOURS|TRADE_THROUGH_EXEMPT
2021-11-15 16:55:19.188427008,39193957,T,SPY,466.795000,167,1046621753,REGULAR_HOURS
2021-11-15 16:55:19.188428032,39193958,T,SPY,466.790000,1,1046621778,REGULAR_HOURS|ODD_LOT
2021-11-15 16:55:19.190682112,39194186,T,SPY,466.810000,100,1046626922,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:55:19.190682880,39194188,T,SPY,466.810000,100,1046626985,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:55:20.45244928,39198682,T,SPY,466.830000,200,1046739335,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:55:27.33371904,39235855,T,SPY,466.870000,6,1047621605,REGULAR_HOURS|ODD_LOT
2021-11-15 16:55:28.512944128,39242167,T,SPY,466.880000,100,1047771465,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:55:31.270383104,39253488,T,SPY,466.890000,100,1048040778,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:55:35.464880128,39271541,T,SPY,466.865000,1,1048490590,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 16:55:44.581339904,39310483,T,SPY,466.880000,100,1049442848,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:55:50.632549120,39334314,T,SPY,466.825000,1,1049997723,REGULAR_HOURS|ODD_LOT
2021-11-15 16:56:11.722191104,39424093,T,SPY,466.830000,5,1052162230,REGULAR_HOURS|ODD_LOT
2021-11-15 16:56:19.784777984,39458542,T,SPY,466.815000,400,1052941190,REGULAR_HOURS
2021-11-15 16:56:24.879539968,39480164,T,SPY,466.780000,100,1053461635,REGULAR_HOURS
2021-11-15 16:56:28.784928000,39494755,T,SPY,466.790000,500,1053808012,REGULAR_HOURS
2021-11-15 16:56:37.669498112,39528702,T,SPY,466.750000,100,1054600118,REGULAR_HOURS
2021-11-15 16:56:37.672286976,39528716,T,SPY,466.750000,100,1054600583,REGULAR_HOURS
2021-11-15 16:56:41.550771968,39542272,T,SPY,466.780000,100,1054925845,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:56:41.550788096,39542273,T,SPY,466.780000,2,1054925852,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 16:56:59.616272896,39603969,T,SPY,466.770000,100,1056396871,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:57:03.2961920,39621324,T,SPY,466.790000,63,1056825639,REGULAR_HOURS|ODD_LOT
2021-11-15 16:57:07.110989056,39642052,T,SPY,466.730000,100,1057291998,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:57:12.37544960,39665127,T,SPY,466.770000,4,1057825635,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 16:57:12.38201088,39665245,T,SPY,466.770000,100,1057828885,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:57:15.510177024,39679794,T,SPY,466.780000,21,1058191067,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 16:57:15.536291072,39680241,T,SPY,466.780000,79,1058202178,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 16:57:36.106960896,39751058,T,SPY,466.770000,1,1059872308,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 16:57:36.932654080,39754730,T,SPY,466.725000,1,1059967586,REGULAR_HOURS|ODD_LOT
2021-11-15 16:57:46.465168896,39796882,T,SPY,466.670000,100,1060997051,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:58:20.632913920,39930304,T,SPY,466.810000,1,1064222077,REGULAR_HOURS|ODD_LOT
2021-11-15 16:58:25.809741056,39946940,T,SPY,466.810000,100,1064619847,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:58:44.631742976,40008239,T,SPY,466.810000,4,1066063636,REGULAR_HOURS|ODD_LOT
2021-11-15 16:58:50.294317056,40028262,T,SPY,466.780000,100,1066562167,INTERMARKET_SWEEP|REGULAR_HOURS
2021-11-15 16:59:05.335056896,40083411,T,SPY,466.830000,4,1067901354,REGULAR_HOURS|ODD_LOT
2021-11-15 16:59:08.571572992,40095644,T,SPY,466.825000,1,1068202280,REGULAR_HOURS|ODD_LOT
2021-11-15 16:59:08.830427904,40096522,T,SPY,466.825000,100,1068220893,REGULAR_HOURS
2021-11-15 16:59:11.848180992,40107555,T,SPY,466.825000,100,1068488645,REGULAR_HOURS
2021-11-15 16:59:11.848194048,40107556,T,SPY,466.820000,100,1068488650,REGULAR_HOURS
2021-11-15 16:59:11.848201984,40107557,T,SPY,466.820000,100,1068488655,REGULAR_HOURS
2021-11-15 16:59:11.848216064,40107558,T,SPY,466.820000,100,1068488661,REGULAR_HOURS
2021-11-15 16:59:11.848231936,40107559,T,SPY,466.820000,100,1068488666,REGULAR_HOURS
2021-11-15 16:59:12.549976064,40109548,T,SPY,466.820000,24,1068534774,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 16:59:12.555731968,40109565,T,SPY,466.820000,17,1068535130,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 16:59:26.984542976,40157796,T,SPY,466.790000,100,1069698976,REGULAR_HOURS
2021-11-15 16:59:32.874435072,40177968,T,SPY,466.820000,3,1070162451,REGULAR_HOURS|ODD_LOT
2021-11-15 16:59:34.503705088,40185046,T,SPY,466.830000,6,1070323014,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2021-11-15 16:59:36.475440896,40195008,T,SPY,466.850000,4,1070558226,REGULAR_HOURS|ODD_LOT
2021-11-15 16:59:37.568826112,40203084,T,SPY,466.880000,100,1070755878,REGULAR_HOURS
2021-11-15 16:59:47.925710080,40247152,T,SPY,466.910000,100,1071902329,REGULAR_HOURS
2021-11-15 16:59:50.323804928,40255589,T,SPY,466.880000,1,1072128933,REGULAR_HOURS|ODD_LOT
2021-11-15 17:00:00.625719040,40289799,T,SPY,466.895000,4,1072979315,REGULAR_HOURS|ODD_LOT
2021-11-15 17:00:02.465342976,40302584,T,SPY,466.810000,1,1073294936,REGULAR_HOURS|ODD_LOT
2021-11-15 17:00:14.282533120,40348395,T,SPY,466.810000,100,1074428958,REGULAR_HOURS
2021-11-15 17:00:20.720022016,40375771,T,SPY,466.780000,99,1075075205,REGULAR_HOURS|ODD_LOT
2021-11-15 17:00:32.110684928,40418337,T,SPY,466.810000,4,1076098281,REGULAR_HOURS|ODD_LOT
2021-11-15 17:00:32.526223104,40421747,T,SPY,466.850000,100,1076193439,REGULAR_HOURS
2021-11-15 17:00:39.490612992,40453464,T,SPY,466.900000,100,1076985182,REGULAR_HOURS
2021-11-15 17:00:40.113004032,40456226,T,SPY,466.910000,44,1077053499,REGULAR_HOURS|ODD_LOT
